Open,Close,Date,High,Low,Adj Close,Volume
154.809998,151.160004,2013-11-06,160.729996,146.350006,151.160004,31071700
144.190002,139.770004,2013-11-07,145.649994,137.619995,139.770004,22284700
136.479996,137.949997,2013-11-08,140.600006,132.320007,137.949997,22477900
141,144.699997,2013-11-11,145.419998,137.100006,144.699997,13997600
144.690002,137.800003,2013-11-12,144.699997,136.179993,137.800003,14985200
140.839996,138.699997,2013-11-13,142.369995,136.339996,138.699997,12658300
138.919998,137.600006,2013-11-14,140.399994,134.110001,137.600006,12203700
136.850006,135.449997,2013-11-15,137.949997,134.350006,135.449997,9900200
135.270004,121.580002,2013-11-18,135.449997,119.610001,121.580002,23138200
119.43,126.089996,2013-11-19,129,119.220001,126.089996,19816200
126.080002,121.110001,2013-11-20,127.449997,119.059998,121.110001,13849600
122.889999,122.099998,2013-11-21,124.790001,120.25,122.099998,11903800
121.580002,121.379997,2013-11-22,122.75,117.93,121.379997,11096700
124.5,120.839996,2013-11-25,125.839996,120.300003,120.839996,10267300
119.379997,120.5,2013-11-26,122.720001,116.099998,120.5,13885500
121.309998,126.940002,2013-11-27,126.949997,119.519997,126.940002,12367600
129.770004,127.279999,2013-11-29,130.589996,126.980003,127.279999,9716200
126.349998,124.169998,2013-12-02,128.550003,123.93,124.169998,7751200
132.679993,144.699997,2013-12-03,144.940002,131.589996,144.699997,25682400
144.320007,138.949997,2013-12-04,144.429993,137.130005,138.949997,13147700
140.149994,140.479996,2013-12-05,143.350006,139.5,140.479996,9288400
141.509995,137.360001,2013-12-06,142.490005,136.300003,137.360001,7909600
137,141.600006,2013-12-09,141.699997,134.210007,141.600006,9061500
140.050003,142.190002,2013-12-10,145.869995,139.860001,142.190002,10748200
141.880005,139.649994,2013-12-11,143.050003,139.490005,139.649994,7137800
139.699997,147.470001,2013-12-12,148.240005,138.529999,147.470001,10767800
148.050003,147.649994,2013-12-13,151.800003,147.320007,147.649994,10591900
148.479996,147.940002,2013-12-16,150.429993,146.100006,147.940002,6675300
147.580002,152.460007,2013-12-17,154.630005,146.320007,152.460007,10495000
152.240005,147.979996,2013-12-18,154.899994,145.949997,147.979996,11581900
146.899994,140.720001,2013-12-19,147,139.100006,140.720001,12740000
141.580002,143.240005,2013-12-20,144.350006,141.580002,143.240005,7412600
144.850006,143.550003,2013-12-23,146.240005,142.600006,143.550003,5385500
150,151.410004,2013-12-24,154.970001,149.820007,151.410004,9941500
155.039993,155.5,2013-12-26,158,154.289993,155.5,7129500
155.300003,151.119995,2013-12-27,155.5,150.800003,151.119995,5460200
151.119995,152.440002,2013-12-30,154.809998,150.75,152.440002,4467500
152.320007,150.429993,2013-12-31,153.199997,148.660004,150.429993,4262400
149.800003,150.100006,2014-01-02,152.479996,146.550003,150.100006,6188400
150,149.559998,2014-01-03,152.190002,148.600006,149.559998,4695000
150,147,2014-01-06,150.399994,145.240005,147,5361100
147.619995,149.360001,2014-01-07,150.399994,145.25,149.360001,5034100
148.850006,151.279999,2014-01-08,153.699997,148.759995,151.279999,6163200
152.5,147.529999,2014-01-09,153.429993,146.850006,147.529999,5382000
148.460007,145.720001,2014-01-10,148.899994,142.25,145.720001,7446100
145.779999,139.339996,2014-01-13,147,137.820007,139.339996,6316100
140.5,161.270004,2014-01-14,162,136.669998,161.270004,27607000
168.449997,164.130005,2014-01-15,172.229996,162.100006,164.130005,20465600
162.5,170.970001,2014-01-16,172.699997,162.399994,170.970001,11959400
170.190002,170.009995,2014-01-17,173.199997,167.949997,170.009995,9206200
171.240005,176.679993,2014-01-21,177.289993,170.809998,176.679993,9734700
177.809998,178.559998,2014-01-22,180.320007,174.759995,178.559998,7022600
177.229996,181.5,2014-01-23,182.380005,173.419998,181.5,7867400
177.850006,174.600006,2014-01-24,180.479996,173.529999,174.600006,7664300
175.160004,169.619995,2014-01-27,177.919998,164.710007,169.619995,8716400
171.5,178.380005,2014-01-28,178.979996,171,178.380005,6093400
175.300003,175.229996,2014-01-29,179.089996,173.130005,175.229996,5935500
178,182.839996,2014-01-30,184.779999,177.009995,182.839996,8565000
178.850006,181.410004,2014-01-31,186,178.509995,181.410004,6508800
182.889999,177.110001,2014-02-03,184.880005,175.160004,177.110001,6764900
180.699997,178.729996,2014-02-04,181.600006,176.199997,178.729996,4686300
178.300003,174.419998,2014-02-05,180.589996,169.360001,174.419998,7268000
176.300003,178.380005,2014-02-06,180.110001,176,178.380005,5841600
181.009995,186.529999,2014-02-07,186.630005,179.600006,186.529999,8928500
189.339996,196.559998,2014-02-10,199.300003,189.320007,196.559998,12970700
198.970001,196.619995,2014-02-11,202.199997,192.699997,196.619995,10709900
195.779999,195.320007,2014-02-12,198.270004,194.320007,195.320007,5173700
193.339996,199.630005,2014-02-13,202.720001,193.25,199.630005,8029300
198.100006,198.229996,2014-02-14,201.880005,197,198.229996,6158000
205.240005,203.699997,2014-02-18,206,201.360001,203.699997,9332800
203.699997,193.639999,2014-02-19,203.699997,193.410004,193.639999,16169000
215.009995,209.970001,2014-02-20,215.210007,206.270004,209.970001,18002300
211.639999,209.600006,2014-02-21,213.979996,209.190002,209.600006,7818800
208.759995,217.649994,2014-02-24,218.360001,208.320007,217.649994,8278400
230,248,2014-02-25,259.200012,228.449997,248,32681700
258.579987,253,2014-02-26,265,247.5,253,24604600
261.25,252.539993,2014-02-27,261.899994,248.330002,252.539993,17945800
249.649994,244.809998,2014-02-28,252.679993,242.550003,244.809998,14589800
237.259995,250.559998,2014-03-03,251.649994,234.990005,250.559998,13089300
258.480011,254.839996,2014-03-04,260,252.830002,254.839996,8745600
256.720001,252.660004,2014-03-05,256.98999,251.800003,252.660004,5935700
254.139999,252.940002,2014-03-06,257.5,249.449997,252.940002,7361100
252.940002,246.210007,2014-03-07,254.850006,244.410004,246.210007,7812300
242.699997,238.839996,2014-03-10,243,236.059998,238.839996,7728100
236.5,234.410004,2014-03-11,244.600006,232.429993,234.410004,8810100
231.5,241.490005,2014-03-12,247.5,231.110001,241.490005,9754400
243.789993,237.789993,2014-03-13,244.190002,234,237.789993,6236300
235.289993,230.970001,2014-03-14,236.940002,228.320007,230.970001,8289700
234.949997,233.979996,2014-03-17,237.929993,230.5,233.979996,5912600
236.949997,240.039993,2014-03-18,241.5,235.020004,240.039993,6242300
241.389999,235.839996,2014-03-19,241.550003,233.509995,235.839996,5071300
236.160004,234.910004,2014-03-20,239.25,233.360001,234.910004,3817900
236.020004,228.889999,2014-03-21,236.199997,227.5,228.889999,8216900
229.75,220.169998,2014-03-24,229.899994,210.270004,220.169998,11328800
224.139999,220.440002,2014-03-25,227.050003,217.899994,220.440002,7865400
221.949997,212.960007,2014-03-26,222.600006,211.350006,212.960007,6907300
212.369995,207.320007,2014-03-27,213.600006,203,207.320007,9495700
212.800003,212.369995,2014-03-28,216.720001,210.270004,212.369995,9684800
216.5,208.449997,2014-03-31,216.75,206.389999,208.449997,8380000
209.020004,216.970001,2014-04-01,218.160004,208.580002,216.970001,7371400
220,230.289993,2014-04-02,230.889999,218.050003,230.289993,10782300
230.300003,225.399994,2014-04-03,235.729996,222,225.399994,10923700
226.009995,212.229996,2014-04-04,228.270004,211.25,212.229996,11345600
205.809998,207.520004,2014-04-07,216.199997,203.509995,207.520004,9855500
210.050003,215.460007,2014-04-08,216.490005,206.419998,215.460007,6889300
216.759995,216.929993,2014-04-09,218.449997,210.889999,216.929993,5157900
216.820007,204.190002,2014-04-10,217.5,203.789993,204.190002,7211500
200.610001,203.779999,2014-04-11,207,198.600006,203.779999,9067200
207.600006,198.089996,2014-04-14,208.440002,194.410004,198.089996,7703000
199.089996,193.910004,2014-04-15,199.289993,184.320007,193.910004,13659300
197,199.110001,2014-04-16,199.990005,190.820007,199.110001,7202200
199.610001,198.119995,2014-04-17,202.289993,194.080002,198.119995,5926800
197.080002,204.380005,2014-04-21,206.199997,194,204.380005,5258200
206.360001,218.639999,2014-04-22,219.330002,205.009995,218.639999,9804700
216.330002,207.990005,2014-04-23,216.740005,207,207.990005,7295600
210.809998,207.860001,2014-04-24,212.800003,203.199997,207.860001,5495200
202,199.850006,2014-04-25,206.699997,197.649994,199.850006,6996700
200,198.509995,2014-04-28,203.789993,190.5,198.509995,7042000
198.210007,206.919998,2014-04-29,207.149994,195.529999,206.919998,5779100
203.600006,207.889999,2014-04-30,208.160004,201.279999,207.889999,4440600
207.080002,207.729996,2014-05-01,214.020004,205.690002,207.729996,5439900
208.600006,210.910004,2014-05-02,211.360001,206.520004,210.910004,4086800
209.479996,216.610001,2014-05-05,217.690002,208.520004,216.610001,5147000
216.600006,207.279999,2014-05-06,218.660004,206.850006,207.279999,5636700
209.639999,201.350006,2014-05-07,210.199997,197.25,201.350006,10179300
182,178.589996,2014-05-08,194.399994,178,178.589996,20056600
179.860001,182.259995,2014-05-09,183.399994,177.220001,182.259995,8495200
183.869995,184.669998,2014-05-12,187.190002,179.880005,184.669998,7002300
183.759995,190.160004,2014-05-13,191.339996,183,190.160004,7097200
188.949997,190.619995,2014-05-14,193.479996,187.100006,190.619995,5406700
189.979996,188.589996,2014-05-15,192.660004,185.300003,188.589996,6040400
188.949997,191.559998,2014-05-16,192.039993,187.720001,191.559998,4487700
190.720001,196.089996,2014-05-19,196.889999,190,196.089996,4571700
196.940002,195.300003,2014-05-20,199.330002,193.070007,195.300003,5546100
196.179993,199.449997,2014-05-21,199.869995,194.789993,199.449997,5285400
200.350006,204.880005,2014-05-22,206.880005,199.559998,204.880005,6214500
204.529999,207.300003,2014-05-23,207.759995,202.5,207.300003,4006800
208.520004,211.559998,2014-05-27,213.869995,207.699997,211.559998,5341100
210.020004,210.240005,2014-05-28,212.770004,205.259995,210.240005,5495100
210.570007,210.240005,2014-05-29,212.490005,207.720001,210.240005,3692500
210.300003,207.770004,2014-05-30,214.800003,207.020004,207.770004,5581100
207.330002,204.699997,2014-06-02,209.350006,201.669998,204.699997,4668100
203.490005,204.940002,2014-06-03,208,202.589996,204.940002,3860800
204.350006,203.990005,2014-06-04,206.259995,200.399994,203.990005,3427400
204.470001,206.899994,2014-06-05,209.199997,204.050003,206.899994,4054600
209.75,208.169998,2014-06-06,210.809998,207.179993,208.169998,3073800
207.949997,205.309998,2014-06-09,209.990005,204.199997,205.309998,2805700
204.429993,202.300003,2014-06-10,206.970001,201.550003,202.300003,3514700
201.5,204.470001,2014-06-11,205,199.25,204.470001,3977500
205.100006,203.520004,2014-06-12,209.880005,202.710007,203.520004,5993700
204.779999,206.419998,2014-06-13,206.789993,201.580002,206.419998,3544300
206.759995,224.610001,2014-06-16,225.490005,206.259995,224.610001,13246400
224.110001,231.669998,2014-06-17,235.539993,222.850006,231.669998,13304900
231.5,227.119995,2014-06-18,231.710007,226.119995,227.119995,6940200
228.880005,227.789993,2014-06-19,235.309998,227,227.789993,8793100
228.520004,229.589996,2014-06-20,231.289993,226.199997,229.589996,4903900
229.509995,237.220001,2014-06-23,238.990005,228.220001,237.220001,7791100
238.970001,232.5,2014-06-24,241.880005,231.630005,232.5,8075900
233.050003,236.889999,2014-06-25,237.550003,230.240005,236.889999,5801600
237.169998,235.600006,2014-06-26,240.399994,234.210007,235.600006,5121400
234.690002,239.059998,2014-06-27,240,234.5,239.059998,5635000
239.550003,240.059998,2014-06-30,244.490005,239,240.059998,4828600
242.460007,239.720001,2014-07-01,243.440002,238.699997,239.720001,4336100
240.660004,229.429993,2014-07-02,242.330002,227.070007,229.429993,8027400
231.289993,229.25,2014-07-03,231.899994,224,229.25,5166700
227.5,222.660004,2014-07-07,229.779999,220.399994,222.660004,5893700
218.649994,219.070007,2014-07-08,220.960007,214.270004,219.070007,7836200
221.270004,223.059998,2014-07-09,224.220001,219.210007,223.059998,4115400
217.179993,219.460007,2014-07-10,222.220001,216.039993,219.460007,4863900
220.610001,218.130005,2014-07-11,221.600006,217.600006,218.130005,3302300
219.990005,226.699997,2014-07-14,228.789993,215.449997,226.699997,7203200
226.729996,219.580002,2014-07-15,227.649994,218.100006,219.580002,5718500
221.820007,217.160004,2014-07-16,224.800003,216.820007,217.160004,4044500
216.160004,215.399994,2014-07-17,220.550003,213.600006,215.399994,4649400
215.949997,220.020004,2014-07-18,221.210007,215.929993,220.020004,4253700
217.25,220.539993,2014-07-21,223.210007,216.720001,220.539993,3822200
222.190002,219.580002,2014-07-22,223.300003,219.110001,219.580002,2730000
220.009995,222.490005,2014-07-23,224.75,219.429993,222.490005,3083300
223.25,223.539993,2014-07-24,225.100006,220.800003,223.539993,3245500
222.720001,223.570007,2014-07-25,226.970001,221.75,223.570007,3087100
224.25,224.820007,2014-07-28,232,221.399994,224.820007,6514300
226.610001,225.009995,2014-07-29,228.300003,224.860001,225.009995,3382400
221.919998,228.919998,2014-07-30,229.600006,221.039993,228.919998,4927800
229.259995,223.300003,2014-07-31,231.399994,221.5,223.300003,7749100
226.089996,233.270004,2014-08-01,237.5,226,233.270004,11895800
234.380005,238.520004,2014-08-04,240.5,233.270004,238.520004,5959700
237.470001,238.490005,2014-08-05,242.990005,235.690002,238.490005,5388600
238.899994,248.929993,2014-08-06,251.419998,238.580002,248.929993,9249300
250.119995,252.389999,2014-08-07,256.690002,249.119995,252.389999,7478900
251.160004,248.130005,2014-08-08,251.759995,246.5,248.130005,5090100
255.479996,259.320007,2014-08-11,263.73999,255,259.320007,8101300
258.079987,259.959991,2014-08-12,260.299988,254.580002,259.959991,6382300
262.01001,260.309998,2014-08-13,265.640015,259.609985,260.309998,6932600
262.48999,261.380005,2014-08-14,263,256.5,261.380005,4126600
261.480011,262.01001,2014-08-15,262.089996,258.5,262.01001,3867900
263.25,259.940002,2014-08-18,267.26001,259.75,259.940002,5849200
258.869995,256.76001,2014-08-19,259.329987,251.619995,256.76001,5334800
254.669998,255.710007,2014-08-20,258.73999,253,255.710007,3027900
256.519989,254.339996,2014-08-21,258.799988,253.259995,254.339996,2915600
254.539993,256.779999,2014-08-22,256.950012,252.610001,256.779999,2833400
258.190002,262.549988,2014-08-25,263.679993,258.190002,262.549988,4318100
264.980011,261.73999,2014-08-26,265.5,261.660004,261.73999,3818000
263.5,263.25,2014-08-27,264.23999,260.290009,263.25,2985100
261.890015,263.859985,2014-08-28,264.480011,261.640015,263.859985,2844900
268.700012,269.700012,2014-08-29,272,267.51001,269.700012,6447100
275.5,284.119995,2014-09-02,284.890015,274.299988,284.119995,9852400
287.670013,281.190002,2014-09-03,288,280.100006,281.190002,6772300
284.01001,286.040009,2014-09-04,291.420013,280.399994,286.040009,8341700
282.549988,277.390015,2014-09-05,282.899994,272.51001,277.390015,11169900
277.619995,282.109985,2014-09-08,284.880005,277.519989,282.109985,5501600
282.98999,278.480011,2014-09-09,285.48999,277,278.480011,4558800
279.5,281.100006,2014-09-10,281.410004,273.660004,281.100006,3781300
280.459991,280.309998,2014-09-11,284.790009,278.630005,280.309998,3766100
280.5,279.200012,2014-09-12,282.390015,277,279.200012,3324600
274.369995,253.860001,2014-09-15,274.399994,249.130005,253.860001,16455400
255.149994,260.73999,2014-09-16,262.459991,252.419998,260.73999,8300100
262.410004,261.380005,2014-09-17,264.700012,259.5,261.380005,5177700
263.359985,263.820007,2014-09-18,265.600006,262.320007,263.820007,3692600
257.98999,259.320007,2014-09-19,261.429993,255.270004,259.320007,6810900
255,250.029999,2014-09-22,256.019989,244.710007,250.029999,8214100
245.220001,250.410004,2014-09-23,253.800003,245,250.410004,5658700
251.119995,252.139999,2014-09-24,252.839996,247.039993,252.139999,3749500
252.520004,246.949997,2014-09-25,254.960007,246.100006,246.949997,4834200
248.25,246.600006,2014-09-26,249.729996,246.070007,246.600006,3795400
244,245.259995,2014-09-29,248.639999,241.380005,245.259995,4852700
246.919998,242.679993,2014-09-30,247.649994,240.119995,242.679993,4238300
242.199997,240.240005,2014-10-01,242.660004,235.649994,240.240005,5941700
250.199997,251.419998,2014-10-02,252.789993,245.360001,251.419998,8998200
253.059998,255.210007,2014-10-03,256.5,251.029999,255.210007,5406300
259.130005,260.619995,2014-10-06,262.48999,257.799988,260.619995,7713300
258.529999,259.570007,2014-10-07,261.459991,255.729996,259.570007,4485500
260.100006,259.279999,2014-10-08,262.880005,252.639999,259.279999,5055100
262.25,257.01001,2014-10-09,265.540009,254.399994,257.01001,7361300
244.639999,236.910004,2014-10-10,245.889999,235.199997,236.910004,12888300
238.570007,224.589996,2014-10-13,238.960007,221,224.589996,11268700
228.25,227.059998,2014-10-14,232.470001,223,227.059998,7105300
220,229.699997,2014-10-15,230.990005,217.320007,229.699997,9147300
219.720001,226.350006,2014-10-16,229.919998,219.100006,226.350006,5399300
233.380005,227.479996,2014-10-17,234.770004,226.550003,227.479996,10549400
226.720001,230.470001,2014-10-20,232.399994,225.509995,230.470001,3494400
234.270004,235.339996,2014-10-21,235.389999,230.800003,235.339996,4130300
233.190002,231.100006,2014-10-22,237.389999,230.559998,231.100006,4116600
234.660004,235.289993,2014-10-23,236.279999,232,235.289993,3492400
236.270004,235.240005,2014-10-24,237.800003,231.199997,235.240005,3463300
234.25,221.669998,2014-10-27,234.610001,220.309998,221.669998,9553300
229.600006,242.770004,2014-10-28,244.600006,228.25,242.770004,10516300
241.130005,238.100006,2014-10-29,241.5,235.639999,238.100006,4962500
238.139999,238.660004,2014-10-30,240.5,235.059998,238.660004,3228400
242.509995,241.699997,2014-10-31,243.119995,238.75,241.699997,3775300
243,242.589996,2014-11-03,247.559998,241.320007,242.589996,4203800
240.490005,238.929993,2014-11-04,242.350006,236.529999,238.929993,3682600
241,230.970001,2014-11-05,241.360001,230.529999,230.970001,9045900
234.490005,241.220001,2014-11-06,246.690002,228.5,241.220001,15354700
242.190002,240.199997,2014-11-07,242.839996,237.199997,240.199997,5161000
239.110001,241.929993,2014-11-10,242.880005,236.800003,241.929993,4577200
242.550003,251.080002,2014-11-11,251.820007,242,251.080002,7948800
249.720001,249.100006,2014-11-12,252.339996,245.580002,249.100006,5870800
250.619995,251.699997,2014-11-13,255.75,250.25,251.699997,6236000
250,258.679993,2014-11-14,258.850006,248.5,258.679993,6101100
257.48999,253.979996,2014-11-17,259,252.020004,253.979996,4025700
255.860001,257.700012,2014-11-18,259.98999,255.509995,257.700012,4473000
250.610001,247.740005,2014-11-19,251.880005,245.600006,247.740005,7918500
247.949997,248.710007,2014-11-20,250.929993,246,248.710007,3587200
252.210007,242.779999,2014-11-21,252.779999,242.169998,242.779999,7485100
245.199997,246.720001,2014-11-24,247.600006,240.639999,246.720001,4789700
247.350006,248.089996,2014-11-25,249.720001,246.089996,248.089996,3159800
248.339996,248.440002,2014-11-26,249,246.600006,248.440002,1981200
245.350006,244.520004,2014-11-28,246.690002,242.520004,244.520004,2119700
241.160004,231.639999,2014-12-01,242.470001,229.009995,231.639999,8619400
234.570007,231.429993,2014-12-02,234.880005,228,231.429993,5887000
226.25,229.300003,2014-12-03,229.720001,225.5,229.300003,5307700
228.600006,228.279999,2014-12-04,230.899994,227.809998,228.279999,3855600
228.669998,223.710007,2014-12-05,229.389999,222.259995,223.710007,6063600
221.539993,214.360001,2014-12-08,224.860001,212.339996,214.360001,9225600
209.339996,216.889999,2014-12-09,217.729996,204.270004,216.889999,9431500
214.130005,209.839996,2014-12-10,216.770004,207.699997,209.839996,7314100
210.529999,208.880005,2014-12-11,215.429993,208.229996,208.880005,6694400
204.820007,207,2014-12-12,211.679993,204.5,207,7173800
209.289993,204.039993,2014-12-15,209.800003,202.669998,204.039993,5218300
200.889999,197.809998,2014-12-16,203.679993,195.369995,197.809998,8426100
193.059998,205.820007,2014-12-17,206.649994,192.649994,205.820007,7367800
212.380005,218.259995,2014-12-18,218.440002,211.800003,218.259995,7483300
220.190002,219.289993,2014-12-19,220.399994,214.5,219.289993,6910500
220,222.600006,2014-12-22,224.059998,218.259995,222.600006,4799400
223.809998,220.970001,2014-12-23,224.320007,219.520004,220.970001,4505700
219.770004,222.259995,2014-12-24,222.5,219.25,222.259995,1332200
221.509995,227.820007,2014-12-26,228.5,221.5,227.820007,3327000
226.899994,225.710007,2014-12-29,227.910004,224.020004,225.710007,2802500
223.990005,222.229996,2014-12-30,225.649994,221.399994,222.229996,2903200
223.089996,222.410004,2014-12-31,225.679993,222.25,222.410004,2297500
222.869995,219.309998,2015-01-02,223.25,213.259995,219.309998,4764400
214.550003,210.089996,2015-01-05,216.5,207.160004,210.089996,5368500
210.059998,211.279999,2015-01-06,214.199997,204.210007,211.279999,6261900
213.350006,210.949997,2015-01-07,214.779999,209.779999,210.949997,2968400
212.809998,210.619995,2015-01-08,213.800003,210.009995,210.619995,3442500
208.919998,206.660004,2015-01-09,209.979996,204.960007,206.660004,4668300
203.050003,202.210007,2015-01-12,204.470001,199.25,202.210007,5950300
203.320007,204.25,2015-01-13,207.610001,200.910004,204.25,4477300
185.830002,192.690002,2015-01-14,195.199997,185,192.690002,11551900
194.490005,191.869995,2015-01-15,195.75,190,191.869995,5216500
190.699997,193.070007,2015-01-16,194.490005,189.649994,193.070007,3603200
193.869995,191.929993,2015-01-20,194.119995,187.039993,191.929993,4503200
189.550003,196.570007,2015-01-21,198.679993,189.509995,196.570007,4153000
197,201.619995,2015-01-22,203.240005,195.199997,201.619995,4116900
200.289993,201.289993,2015-01-23,203.5,198.330002,201.289993,3438600
201.830002,206.550003,2015-01-26,208.619995,201.050003,206.550003,3234500
204.419998,205.979996,2015-01-27,208.029999,203.300003,205.979996,2781000
206.110001,199.369995,2015-01-28,206.369995,198.419998,199.369995,3149600
201.070007,205.199997,2015-01-29,205.979996,196.5,205.199997,3548100
203.960007,203.600006,2015-01-30,207.470001,203,203.600006,3007000
203.970001,210.940002,2015-02-02,211.949997,203.300003,210.940002,4149200
213.220001,218.360001,2015-02-03,220.369995,211.270004,218.360001,4826200
218.289993,218.550003,2015-02-04,221.479996,216.800003,218.550003,3305400
219.880005,220.990005,2015-02-05,225.479996,219.639999,220.990005,3522900
222,217.360001,2015-02-06,223.399994,216.5,217.360001,3243900
215.380005,217.479996,2015-02-09,217.929993,211.990005,217.479996,3472400
217.550003,216.289993,2015-02-10,220.5,215,216.289993,5390500
212.210007,212.800003,2015-02-11,214.740005,207.279999,212.800003,9769100
193.570007,202.880005,2015-02-12,203.089996,193.279999,202.880005,15649600
202.899994,203.770004,2015-02-13,205.990005,200.910004,203.770004,6191000
205.699997,204.350006,2015-02-17,205.699997,201.5,204.350006,3979600
204.169998,204.460007,2015-02-18,206.169998,202.600006,204.460007,2713600
205,211.710007,2015-02-19,212.440002,203.75,211.710007,5154100
210.779999,217.110001,2015-02-20,217.600006,209.809998,217.110001,5982100
215.660004,207.339996,2015-02-23,218.199997,206.330002,207.339996,8499800
207.289993,204.110001,2015-02-24,207.289993,201.699997,204.110001,6603600
204.940002,203.759995,2015-02-25,207.139999,202.580002,203.759995,3909500
204,207.190002,2015-02-26,211.089996,202.220001,207.190002,6472900
206.899994,203.339996,2015-02-27,208.550003,202.800003,203.339996,3882100
202.699997,197.330002,2015-03-02,203.339996,195.830002,197.330002,7922100
196.809998,199.559998,2015-03-03,200.240005,195.320007,199.559998,4432300
199.25,202.440002,2015-03-04,202.520004,197.210007,202.440002,4222000
202.850006,200.630005,2015-03-05,206.190002,200.149994,200.630005,4877000
199.210007,193.880005,2015-03-06,200.75,192.149994,193.880005,6712400
194.389999,190.880005,2015-03-09,194.490005,188.25,190.880005,6736700
188.460007,190.320007,2015-03-10,193.5,187.600006,190.320007,5579700
191.149994,193.740005,2015-03-11,196.179993,191.009995,193.740005,4974900
193.75,191.070007,2015-03-12,194.449997,189.75,191.070007,4149300
188.949997,188.679993,2015-03-13,191.75,187.320007,188.679993,5434300
192,195.699997,2015-03-16,195.910004,189.800003,195.699997,5628800
195.429993,194.729996,2015-03-17,198.710007,193.940002,194.729996,4894100
194.960007,200.710007,2015-03-18,200.880005,193.110001,200.710007,4820900
202,195.649994,2015-03-19,204.589996,194.529999,195.649994,8475200
197.449997,198.080002,2015-03-20,198.990005,195.619995,198.080002,4269500
198.5,199.630005,2015-03-23,200.5,197.470001,199.630005,2631600
201.580002,201.720001,2015-03-24,203.789993,199.75,201.720001,3649900
198.270004,194.300003,2015-03-25,198.589996,192.699997,194.300003,5730400
193.919998,190.410004,2015-03-26,194.789993,189.699997,190.410004,4128000
189.070007,185,2015-03-27,189.289993,181.399994,185,8604900
185.850006,190.570007,2015-03-30,192.25,181.800003,190.570007,10089500
193.529999,188.770004,2015-03-31,193.759995,188.410004,188.770004,5026600
188.699997,187.589996,2015-04-01,192.300003,186.050003,187.589996,3794600
190.229996,191,2015-04-02,193.229996,190,191,5010400
198,203.100006,2015-04-06,207.75,197.5,203.100006,12455800
202.509995,203.25,2015-04-07,205.059998,201.139999,203.25,4347900
208.199997,207.669998,2015-04-08,210.899994,205.869995,207.669998,6303100
208.429993,210.089996,2015-04-09,210.369995,206.119995,210.089996,3800200
209.850006,210.899994,2015-04-10,211.649994,209,210.899994,4067700
210.440002,209.779999,2015-04-13,213,209.050003,209.779999,3758200
208.570007,207.460007,2015-04-14,209.490005,205.5,207.460007,3026000
207.460007,207.830002,2015-04-15,209.589996,206.600006,207.830002,1952400
207.699997,206.699997,2015-04-16,209.169998,206.289993,206.699997,1659100
204.990005,206.789993,2015-04-17,206.880005,203.5,206.789993,2469900
206.779999,205.270004,2015-04-20,207.850006,203.850006,205.270004,2559300
205.800003,209.410004,2015-04-21,210.75,204.309998,209.410004,3432500
212.5,219.440002,2015-04-22,221.880005,211.690002,219.440002,7863000
218.270004,218.600006,2015-04-23,221.479996,217.149994,218.600006,4411200
220.5,218.429993,2015-04-24,220.800003,218.009995,218.429993,2427800
222.559998,231.550003,2015-04-27,238.75,222,231.550003,11672600
234.75,230.479996,2015-04-28,235.5,228.029999,230.479996,6085400
230.050003,232.449997,2015-04-29,234.970001,227.630005,232.449997,3936100
230.389999,226.050003,2015-04-30,232.889999,225.169998,226.050003,3911900
229.940002,226.029999,2015-05-01,231.770004,220.410004,226.029999,5281700
228.179993,230.509995,2015-05-04,234.729996,227.110001,230.509995,4434600
237.759995,232.949997,2015-05-05,239.5,229.130005,232.949997,5796900
234.100006,230.429993,2015-05-06,234.470001,228.199997,230.429993,5270900
221,236.800003,2015-05-07,237.479996,220.25,236.800003,9455900
235.990005,236.610001,2015-05-08,238.410004,233.699997,236.610001,4668200
236.289993,239.490005,2015-05-11,242.880005,235.309998,239.490005,5672300
240.110001,244.740005,2015-05-12,246.350006,238.190002,244.740005,6363400
247.610001,243.179993,2015-05-13,248.300003,242.25,243.179993,5440200
244.820007,244.100006,2015-05-14,244.889999,241.25,244.100006,2895900
243.929993,248.839996,2015-05-15,249.399994,242.5,248.839996,4527600
247,248.75,2015-05-18,249.899994,246,248.75,3353200
248.429993,247.139999,2015-05-19,251,246.149994,247.139999,3674200
247.130005,244.350006,2015-05-20,247.740005,241.369995,244.350006,3755600
243.029999,245.619995,2015-05-21,246.619995,242.360001,245.619995,1970600
245.380005,247.729996,2015-05-22,248.600006,245.009995,247.729996,2223100
247.679993,247.460007,2015-05-26,252,246.5,247.460007,3498700
248.509995,247.429993,2015-05-27,249.5,245.550003,247.429993,3408200
247.029999,251.449997,2015-05-28,251.800003,245.050003,251.449997,3647300
251,250.800003,2015-05-29,252.869995,249.429993,250.800003,3789300
251.410004,249.449997,2015-06-01,251.600006,247.470001,249.449997,2505100
248.919998,248.350006,2015-06-02,249.399994,246.300003,248.350006,2134800
248.199997,248.990005,2015-06-03,250.720001,247.009995,248.990005,1781500
247.5,245.919998,2015-06-04,249.300003,245.710007,245.919998,2453600
246,249.139999,2015-06-05,249.699997,245.679993,249.139999,3022000
250.850006,256.290009,2015-06-08,258.75,250.309998,256.290009,5017000
255.399994,256,2015-06-09,257.73999,254.139999,256,2611100
251.899994,250.699997,2015-06-10,254,248.5,250.699997,3454500
